"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Entrez","Description"
"270","AT4G39990",465.05798668013,-0.833202530592459,0.128145198623747,0.000431001004218099,0.00994421059554214,"RABA4B",830160,"RAB GTPase homolog A4B(RABA4B)"
"271","AT5G24970",479.300474724149,1.04162545815642,0.181910282280962,0.000174647816086806,0.00458421055720428,"AT5G24970",832567,"Protein kinase superfamily protein(AT5G24970)"
"272","AT2G39700",596.406756579964,1.66384029619315,0.214256148916985,7.48582756223646e-10,5.64338550718989e-08,"EXPA4",818553,"expansin A4(EXPA4)"
"273","AT5G07010",376.311670759731,1.71358303657391,0.155732428994483,8.56980643667643e-18,1.52919940544364e-15,"SOT15",830592,"sulfotransferase 2A(ST2A)"
"274","AT3G22840",502.864700326118,-2.88175528028339,0.289083364752077,9.00406689087903e-19,1.76898081846058e-16,"ELIP1",821855,"Chlorophyll A-B binding family protein(ELIP1)"
"275","AT5G47770",534.767180729678,-1.36369280366677,0.226909418959901,5.98746640514309e-06,0.000231984505139508,"FPS1",834828,"farnesyl diphosphate synthase 1(FPS1)"
"276","AT2G41800",496.433954831409,-1.45365043597672,0.186009253595963,4.8421778720454e-09,3.1393453203761e-07,"AT2G41800",818779,"imidazolonepropionase (Protein of unknown function, DUF642)(AT2G41800)"
"277","AT1G06870",401.461072553769,-1.17215905576485,0.189110731117491,1.50862115159713e-05,0.00053157031519138,"TPP2",837198,"Peptidase S24/S26A/S26B/S26C family protein(Plsp2A)"
"278","AT2G41110",494.457452506095,-1.23922083472893,0.207952406883551,1.65711286422626e-05,0.000576580415191427,"CAM2",818710,"calmodulin 2(CAM2)"
"279","AT5G50360",543.674835514078,1.27873401591567,0.268290560162663,0.000247647865631668,0.0061911966407917,"AT5G50360",835103,"von willebrand factor A domain protein(AT5G50360)"
"280","AT5G05440",376.269127137222,-1.16665094247547,0.209745512108584,9.13463912091964e-05,0.0026282356642291,"PYL5",830427,"Polyketide cyclase/dehydrase and lipid transport superfamily protein(PYL5)"
"281","AT5G14760",379.824889359406,-1.25738254780649,0.306743064660852,0.00123914292689684,0.0242712285278384,"AO",831328,"L-aspartate oxidase(AO)"
"282","AT5G17230",458.045371128741,-1.33631073056659,0.152114766895025,2.39385314971594e-10,1.94001849008229e-08,"PSY1",831587,"PHYTOENE SYNTHASE(PSY)"
"283","AT2G36310",379.571899452033,-1.34706969078095,0.279337886329256,0.000202160850968861,0.00522181746526474,"URH1",818204,"uridine-ribohydrolase 1(URH1)"
"284","AT3G47470",527.274598218605,-1.19314737844978,0.273028558292272,0.000970029238865513,0.0197975537208124,"LHCA4",823901,"light-harvesting chlorophyll-protein complex I subunit A4(LHCA4)"
"285","AT3G11780",414.875638885726,-1.18655735478793,0.203226386780347,3.24366821816136e-05,0.00104973954814041,"AT3G11780",820352,"MD-2-related lipid recognition domain-containing protein / ML domain-containing protein(AT3G11780)"
"286","AT3G53180",526.049644731801,0.774358255102129,0.113875377489895,0.000719690478955795,0.0154673810118124,"AT3G53180",824484,"nodulin/glutamine synthase-like protein(NodGS)"
"287","AT5G01670",507.575419679992,2.70731029358791,0.238779841090143,1.34482781820481e-22,3.39700013819267e-20,"AT5G01670",831701,"NAD(P)-linked oxidoreductase superfamily protein(AT5G01670)"
"288","AT1G19530",430.439156169973,1.89229758461384,0.280112884434801,1.45489631762308e-08,8.7503257885416e-07,"AT1G19530",838540,"DNA polymerase epsilon catalytic subunit A(AT1G19530)"
"289","AT4G27530",620.208403495755,3.49708735824629,0.567576862196749,3.17311980352956e-09,2.08503987090034e-07,"AT4G27530",828862,"hypothetical protein(AT4G27530)"
"290","AT4G04955",389.305369014003,-1.50355630634215,0.260791616829712,6.07615499064064e-06,0.000234952712858768,"ALN",825836,"allantoinase(ALN)"
"291","AT5G65165",543.138723624062,3.63307003841748,0.306062706572957,1.91839335122991e-27,6.01818559377771e-25,"SDH2-3",836640,"succinate dehydrogenase 2-3(SDH2-3)"
"292","AT3G14595",476.521387965373,1.42316470333454,0.175584461707794,1.85754700958268e-09,1.25886025562311e-07,"AT3G14595",820686,"Ribosomal protein L18ae family(AT3G14595)"
"293","AT2G46740",499.749700113687,-0.980278425318492,0.212095042759864,0.00247389907204822,0.0427329813066944,"GULLO5",819287,"D-arabinono-1,4-lactone oxidase family protein(GulLO5)"
"294","AT2G21820",534.640934452046,2.64369955318217,0.479891109653953,2.20658402666051e-07,1.07027579347997e-05,"AT2G21820",816718,"seed maturation protein(AT2G21820)"
"295","AT2G40400",405.016009910599,-0.835350465763243,0.133212473564352,0.000723904358167742,0.0155407723690536,"AT2G40400",818633,"DUF399 family protein, putative (DUF399 and DUF3411)(AT2G40400)"
"296","AT2G28790",504.280526978504,1.21727790851439,0.147032564197824,1.17156377015259e-08,7.18830136576276e-07,"AT2G28790",817428,"Pathogenesis-related thaumatin superfamily protein(AT2G28790)"
"297","AT1G70710",413.699686092994,-2.5804522354144,0.177462707329744,3.04158768265325e-35,1.59888866020556e-32,"CEL1",843408,"glycosyl hydrolase 9B1(GH9B1)"
"298","AT5G40780",462.272094151018,-1.35630453404359,0.267087979062172,8.63697583284225e-05,0.00249983898733306,"LHT1",834078,"lysine histidine transporter 1(LHT1)"
"299","AT1G55210",420.081471419013,-1.11107557490914,0.191340802433898,6.82857604983227e-05,0.00204332006414212,"DIR20",841964,"Disease resistance-responsive (dirigent-like protein) family protein(AT1G55210)"
"300","AT2G02120",423.314297797524,1.45454775359407,0.273911785290253,2.80706359231097e-05,0.000922680005279826,"PDF2.1",814743,"Scorpion toxin-like knottin superfamily protein(PDF2.1)"
"301","AT5G51760",504.937781728201,3.59819161754647,0.297236389739703,6.99762952205505e-28,2.43042668221376e-25,"AHG1",835250,"Protein phosphatase 2C family protein(AHG1)"
"302","AT1G80920",385.832904415902,1.56775370563844,0.255701631049285,9.94207297426193e-07,4.38488252492958e-05,"ATJ8",844432,"Chaperone DnaJ-domain superfamily protein(J8)"
"303","AT4G02770",484.906651448318,-2.71446917291633,0.375492114126587,5.81566907019154e-11,5.16505769019294e-09,"PSAD1",828183,"photosystem I subunit D-1(PSAD-1)"
"304","AT3G57020",474.742006252235,0.781027681888802,0.123303927570819,0.00132343396386586,0.0256723372784268,"SSL9",824869,"Calcium-dependent phosphotriesterase superfamily protein(AT3G57020)"
"305","AT5G25610",422.403654975782,-1.3534657371368,0.260541412643306,5.48467795046994e-05,0.00169597752204516,"RD22",832636,"BURP domain-containing protein(RD22)"
"306","AT1G58290",397.765174931438,-1.40917873414899,0.143963393859261,9.90798879943884e-13,1.14029811922536e-10,"HEMA1",842198,"Glutamyl-tRNA reductase family protein(HEMA1)"
"307","AT1G01470",433.130643107719,2.61303124604571,0.227370958117358,5.94972374389327e-23,1.52265956340426e-20,"LEA14",837071,"Late embryogenesis abundant protein(LEA14)"
"308","AT2G46270",419.905767459297,1.26552209947493,0.196120137273673,2.68251492385975e-06,0.000111010458019302,"GBF3",819235,"G-box binding factor 3(GBF3)"
"309","AT3G58450",422.00986363575,2.69040234558914,0.292108860187213,2.00179540922824e-16,3.29956955165163e-14,"AT3G58450",825014,"Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G58450)"
"310","AT4G36920",376.646096439626,-1.08296415392692,0.244327786877281,0.00151783508942289,0.0287921164315549,"AP2",829845,"Integrase-type DNA-binding superfamily protein(AP2)"
"311","AT2G44080",394.460588966806,-2.11686063403463,0.180752872446551,3.25953936461962e-22,8.02506843567742e-20,"ARL",819014,"ARGOS-like protein(ARL)"
"312","AT1G28050",380.15621264589,1.0889522660966,0.202228561824386,0.000245260541964576,0.00614731641908634,"COL15",839698,"B-box type zinc finger protein with CCT domain-containing protein(BBX13)"
"313","AT1G14210",431.756762910953,-1.48889578339087,0.25302488037129,3.96148272494375e-06,0.000158540820987975,"AT1G14210",837982,"Ribonuclease T2 family protein(AT1G14210)"
"314","AT5G51210",505.268765724226,2.16080314998939,0.298377418110081,6.07219311935609e-10,4.64976992801087e-08,"OL3",835196,"oleosin3(OLEO3)"
"315","AT1G27130",385.585021726754,1.05849058465988,0.196752120692434,0.000321075645181002,0.00776731504822201,"GSTU13",839602,"glutathione S-transferase tau 13(GSTU13)"
"316","AT4G19020",397.564790220357,-1.16765867753524,0.245215598934669,0.000485422692206579,0.0110426565654011,"CMT2",827640,"chromomethylase 2(CMT2)"
"317","AT4G37580",309.452530027766,-0.910044916280263,0.155215387016677,0.000509735633757321,0.0114500529238995,"HLS1",829913,"Acyl-CoA N-acyltransferases (NAT) superfamily protein(HLS1)"
"318","AT3G56350",375.088028842788,1.42027618409192,0.258516984722895,1.49594186925213e-05,0.000528059334971942,"MSD2",824802,"Iron/manganese superoxide dismutase family protein(AT3G56350)"
"319","AT1G22600",426.720440090848,2.92333698669647,0.278851339539439,7.59598451456132e-21,1.66002133492379e-18,"AT1G22600",838866,"Late embryogenesis abundant protein (LEA) family protein(AT1G22600)"
"320","AT5G64570",460.605920713661,-1.34482539458215,0.222826052530214,5.41866305520069e-06,0.000212058342904735,"BXL4",836578,"beta-D-xylosidase 4(XYL4)"
"321","AT5G52310",577.77384943263,4.91501892786062,0.303818212518813,3.78990003710328e-52,5.67027351705067e-49,"LTI78",835307,"low-temperature-responsive protein 78 (LTI78) / desiccation-responsive protein 29A (RD29A)(LTI78)"
"322","AT1G08570",327.68801331173,1.02982093483662,0.239582398891885,0.00304722529267646,0.0499734670679234,"ACHT4",837379,"atypical CYS HIS rich thioredoxin 4(ACHT4)"
"323","AT5G03760",421.722997727468,-2.20058058532149,0.210251003852727,2.48255095067691e-18,4.64284769141019e-16,"CSLA9",831734,"Nucleotide-diphospho-sugar transferases superfamily protein(ATCSLA09)"
"324","AT2G18570",441.206312635339,1.80694646431427,0.303279178981715,4.60639505991816e-07,2.17991201740652e-05,"UGT72D1",816372,"UDP-Glycosyltransferase superfamily protein(AT2G18570)"
"325","AT4G36700",552.401544749415,3.5368691941601,0.295124304235415,1.22399591818388e-27,4.10460700149593e-25,"AT4G36700",829823,"RmlC-like cupins superfamily protein(AT4G36700)"
"326","AT4G25870",409.575947253395,-0.804093404123324,0.137264449346017,0.00185703117539712,0.0338850710224256,"AT4G25870",828693,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT4G25870)"
"327","AT3G54810",417.399115490811,-1.17655065551785,0.274757353314874,0.00121533740186293,0.0238529893705691,"GATA8",824646,"Plant-specific GATA-type zinc finger transcription factor family protein(BME3)"
"328","AT5G60680",341.661055747912,1.39032957747791,0.198186146816496,1.94359180682368e-07,9.59463468089355e-06,"AT5G60680",836189,"transcription initiation factor TFIID subunit (Protein of unknown function, DUF584)(AT5G60680)"
"329","AT1G49032",409.123629166521,1.24278878221892,0.231414790249391,8.41919293809381e-05,0.00245139674619648,"AT1G49032",6240812,"hypothetical protein(AT1G49032)"
"330","AT5G52882",350.003949862344,-5.34737820281837,0.351902823829588,9.01314014490995e-45,6.74252214686532e-42,"AT5G52882",5008305,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT5G52882)"
"331","AT5G47810",400.045253483733,1.846392932266,0.190467004578378,4.86307809793109e-15,7.111794662012e-13,"PFK2",834832,"phosphofructokinase 2(PFK2)"
"332","AT2G47770",479.846399272349,4.23063435248199,0.231008567183991,5.8563800701076e-62,1.42383240454491e-58,"TSPO",819389,"TSPO(outer membrane tryptophan-rich sensory protein)-like protein(TSPO)"
"333","AT1G71020",340.737860905972,-0.887959465511866,0.158342700078432,0.0010580131800806,0.0212586325956278,"PUB10",843442,"ARM repeat superfamily protein(AT1G71020)"
"334","AT4G18950",306.122713367406,-1.14508732638496,0.254528221193815,0.000871957778271333,0.0181192081061725,"AT4G18950",827630,"Integrin-linked protein kinase family(AT4G18950)"
"335","AT1G47840",385.84752276257,-1.7626631174671,0.1907969854002,2.69462053277369e-13,3.29624964543699e-11,"HXK3",841200,"hexokinase 3(HXK3)"
"336","AT3G51860",301.91146661527,2.05140778094882,0.280480219288213,7.72017617029475e-10,5.75315810391697e-08,"CAX3",824349,"cation exchanger 3(CAX3)"
"337","AT2G29380",373.839689595965,2.7953766898566,0.206884272196369,5.59373666459484e-32,2.53019018898534e-29,"HAI3",817487,"highly ABA-induced PP2C protein 3(HAI3)"
"338","AT4G30610",405.115586581479,-1.86292149607288,0.209618967310109,6.1660487917827e-13,7.18141610779482e-11,"SCPL24",829184,"alpha/beta-Hydrolases superfamily protein(BRS1)"
"339","AT4G00360",359.010677002675,-1.2760179170745,0.190172715559426,1.20482697701831e-06,5.23077783549244e-05,"CYP86A2",828019,"cytochrome P450, family 86, subfamily A, polypeptide 2(CYP86A2)"
"340","AT2G41710",355.368009421166,1.12184321720204,0.221706933679137,0.000364619017753097,0.00870164404331011,"AT2G41710",818770,"Integrase-type DNA-binding superfamily protein(AT2G41710)"
"341","AT5G19940",375.571980532046,-1.17846490208776,0.214184965864017,9.08659323732006e-05,0.00262216971017619,"PAP8",832116,"Plastid-lipid associated protein PAP / fibrillin family protein(AT5G19940)"
"342","AT5G01300",442.017024426703,3.88512044370764,0.238503714976106,4.95461589726931e-49,6.42448528012588e-46,"AT5G01300",830983,"PEBP (phosphatidylethanolamine-binding protein) family protein(AT5G01300)"
"343","AT5G16590",408.113164058966,-0.879258511038904,0.159571599857695,0.00126215761822414,0.0246723273110146,"LRR1",831521,"Leucine-rich repeat protein kinase family protein(AT5G16590)"
"344","AT3G47290",332.465526369633,-1.14457399079228,0.187773397412266,2.33115853804762e-05,0.000781741958017695,"PLC8",823882,"phosphatidylinositol-speciwc phospholipase C8(PLC8)"
"345","AT5G07200",293.618181577988,1.2482135525833,0.236995508826437,7.97879134629693e-05,0.00233681084761991,"GA20OX3",830611,"gibberellin 20-oxidase 3(GA20OX3)"
"346","AT5G04000",388.179364442617,2.05761201928948,0.220183367755222,8.39311373037578e-15,1.18294247866528e-12,"AT5G04000",830279,"hypothetical protein(AT5G04000)"
"347","AT4G24510",351.947102508478,-1.67802666555636,0.265880595022416,2.27306064313892e-07,1.09977685345901e-05,"CER2",828553,"HXXXD-type acyl-transferase family protein(CER2)"
"348","AT1G74710",344.621288347359,-2.64067521765504,0.384052812175893,4.40754255722008e-10,3.45672188459397e-08,"ICS1",843810,"ADC synthase superfamily protein(EDS16)"
"349","AT1G26560",333.687353645142,-1.167705525066,0.218204462088441,0.000120456625882776,0.00330448712753174,"BGLU40",839196,"beta glucosidase 40(BGLU40)"
"350","AT3G01720",356.337076750612,-1.42969565103123,0.208408408102284,2.50436767231229e-07,1.20704333789213e-05,"AT3G01720",821091,"peptidyl serine alpha-galactosyltransferase(AT3G01720)"
"351","AT1G16730",320.703223681383,3.1353102550023,0.394610806094489,1.13301443675349e-12,1.28122853458462e-10,"UP6",838244,"hypothetical protein(UP6)"
"352","AT2G29670",322.266981978663,-0.898183773727208,0.183614445958114,0.0029045585006644,0.0484508257615116,"AT2G29670",817517,"Tetratricopeptide repeat (TPR)-like superfamily protein(AT2G29670)"
"353","AT4G15760",303.872883717118,-1.1251356049486,0.226626212231271,0.00037485737114622,0.00890218281020858,"MO1",827255,"monooxygenase 1(MO1)"
"354","AT5G44380",419.389573065895,-2.23469112873258,0.275263740598121,3.02287879995086e-12,3.26638848105802e-10,"AT5G44380",834464,"FAD-binding Berberine family protein(AT5G44380)"
"355","AT2G18700",300.472790790512,0.842132068013403,0.151497779101167,0.0018209599075598,0.0333999096373155,"TPS11",816385,"trehalose phosphatase/synthase 11(TPS11)"
"356","AT2G17820",303.508102856908,1.25020487184196,0.205953539755647,1.27815698168045e-05,0.000461227333834597,"AHK1",816291,"histidine kinase 1(HK1)"
"357","AT4G30280",326.721773835785,-1.53093484801608,0.222349848508363,8.18616795551741e-08,4.26865862559822e-06,"XTH18",829151,"xyloglucan endotransglucosylase/hydrolase 18(XTH18)"
"358","AT4G36380",276.853919853825,1.03133680557991,0.224314300107754,0.0018972395121042,0.0344872042153521,"ROT3",829790,"Cytochrome P450 superfamily protein(ROT3)"
"359","AT2G23640",367.087383748678,3.00555377999099,0.235905836552201,1.02415282222606e-28,3.90583772397976e-26,"RTNLB13",816896,"Reticulan like protein B13(RTNLB13)"
"360","AT5G49555",350.56897188978,0.832368797002112,0.146514594359707,0.00182196936376307,0.0333999096373155,"AT5G49555",835017,"FAD/NAD(P)-binding oxidoreductase family protein(AT5G49555)"
"361","AT4G16230",320.432339655639,-1.76490608359051,0.293836577164925,6.80992156689496e-07,3.13869607763287e-05,"AT4G16230",827317,"GDSL-like Lipase/Acylhydrolase superfamily protein(AT4G16230)"
"362","AT1G02860",277.220781873672,-1.52135028364192,0.237384084616115,3.92583363666252e-07,1.87150647630113e-05,"BAH1",839559,"SPX (SYG1/Pho81/XPR1) domain-containing protein(NLA)"
"363","AT5G50170",345.121450073107,1.07916506728863,0.161205334478288,9.8290310462977e-06,0.000363449912263289,"AT5G50170",835082,"C2 calcium/lipid-binding and GRAM domain containing protein(AT5G50170)"
"364","AT5G44260",492.485450711189,3.96998059016157,0.313795522673674,3.92153181964767e-31,1.69497319760327e-28,"AT5G44260",834449,"Zinc finger C-x8-C-x5-C-x3-H type family protein(AT5G44260)"
"365","AT5G55470",362.006801533957,2.31161220677142,0.179094137428799,3.86334787801689e-27,1.17409556605357e-24,"NHX4",835640,"Na+/H+ (sodium hydrogen) exchanger 3(NHX3)"
"366","AT1G01380",353.488480038327,-1.84031144453375,0.297672273253508,1.99185122374864e-07,9.80797627896483e-06,"ETC1",838096,"Homeodomain-like superfamily protein(ETC1)"
"367","AT2G17710",277.963589706654,-1.47022992863932,0.253603937609865,5.48517843568084e-06,0.000214230362598378,"AT2G17710",816280,"Big1(AT2G17710)"
"368","AT1G28650",297.534536243169,1.59640967944811,0.335682227915011,7.98961035304493e-05,0.00233681084761991,"AT1G28650",839765,"GDSL-like Lipase/Acylhydrolase superfamily protein(AT1G28650)"
"369","AT4G25580",399.742776869202,4.06340433008988,0.405112723511531,1.77803072483372e-21,4.0685526585901e-19,"AT4G25580",828663,"CAP160 protein(AT4G25580)"
"370","AT4G03200",331.124032716801,1.07116354324036,0.223219773522956,0.000862607780304524,0.018021182950508,"AT4G03200",828041,"catalytics(AT4G03200)"
"371","AT1G63220",334.600480582916,-1.67739183141969,0.357117413790518,6.4017972987339e-05,0.00193646901182542,"AT1G63220",842627,"Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G63220)"
"372","AT5G44110",359.518561784892,-1.17415647273054,0.19940561462501,3.29009589611733e-05,0.00106299609932695,"ABCI21",834434,"P-loop containing nucleoside triphosphate hydrolases superfamily protein(ABCI21)"
"373","AT4G38770",394.254120395926,-3.78579118615381,0.974421350875157,2.36142715851586e-05,0.000790529401602984,"PRP4",830032,"proline-rich protein 4(PRP4)"
"374","AT1G76690",304.883890578144,-1.15225476843315,0.28719168642731,0.0022896780058512,0.040229663246437,"OPR2",844002,"12-oxophytodienoate reductase 2(OPR2)"
"375","AT2G19160",306.343290630677,-0.835829913371851,0.156220266849956,0.00284874046271376,0.0477383088987247,"AT2G19160",816433,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein(AT2G19160)"
"376","AT1G47980",363.267206672502,3.30116842897733,0.487804775546046,3.57994667062274e-11,3.29999823429442e-09,"AT1G47980",841216,"desiccation-like protein(AT1G47980)"
"377","AT4G26270",289.387949201936,1.26492584787093,0.211501476827385,1.38640556498521e-05,0.000496603834971683,"PFK3",828733,"phosphofructokinase 3(PFK3)"
"378","AT1G68020",329.304715468429,1.26610490823495,0.182326061134424,7.42443303901352e-07,3.38979395795335e-05,"TPS6",843130,"UDP-Glycosyltransferase / trehalose-phosphatase family protein(ATTPS6)"
"379","AT5G22830",273.612738778991,-0.988840495156482,0.204606089103189,0.00161533534946478,0.0302203360702896,"MRS2-11",832346,"magnesium (Mg) transporter 10(MGT10)"
"380","AT4G14690",337.336587134014,-4.37681981179649,0.316971731172094,2.03283815214399e-37,1.19814248664244e-34,"ELIP2",827119,"Chlorophyll A-B binding family protein(ELIP2)"
"381","AT4G27940",292.225180925738,0.932469680135647,0.161910653535679,0.00052580397520848,0.0117550428940287,"MTM1",828907,"manganese tracking factor for mitochondrial SOD2(MTM1)"
"382","AT2G44500",300.569644195366,-1.69757276954925,0.195130191706657,8.20899038504012e-12,8.31587828067866e-10,"AT2G44500",819057,"O-fucosyltransferase family protein(AT2G44500)"
"383","AT5G48850",206.862562654202,-1.49019237557885,0.399607979861098,0.00105280469742503,0.0212197423470641,"SDI1",834943,"Tetratricopeptide repeat (TPR)-like superfamily protein(ATSDI1)"
"384","AT3G44830",258.830313060737,1.27839871624033,0.237468783476804,7.59178416231401e-05,0.00224067074289844,"PDAT2",823617,"Lecithin:cholesterol acyltransferase family protein(AT3G44830)"
"385","AT1G11600",348.261672034215,-2.59835612342096,0.237164633620505,3.01833107832938e-21,6.74787810040305e-19,"CYP77B1",837704,"cytochrome P450, family 77, subfamily B, polypeptide 1(CYP77B1)"
"386","AT2G05520",388.512770503286,-2.00436427868713,0.621385096499187,0.000949603371506598,0.0194418795534772,"GRP3",815101,"glycine-rich protein 3(GRP-3)"
"387","AT2G39900",347.69764268763,-1.24144823210845,0.264922770635236,0.00040212198374932,0.00940056800952436,"WLIN2A",818577,"GATA type zinc finger transcription factor family protein(WLIM2a)"
"388","AT2G43120",210.996093066723,-1.75262935195685,0.522102146649823,0.00122396047807992,0.0239980154220307,"AT2G43120",818914,"RmlC-like cupins superfamily protein(AT2G43120)"
"389","AT1G02520",240.384963314567,-1.04696141138721,0.245932434454645,0.00268430025712414,0.0455184306896813,"ABCB11",839353,"P-glycoprotein 11(ABCB11)"
"390","AT4G28270",270.786250225941,-1.10363470110393,0.192322494148769,9.35589241470198e-05,0.00267606040391108,"RMA2",828942,"RING membrane-anchor 2(RMA2)"
"391","AT1G11545",331.612904785613,-2.13622490909296,0.173335748409782,3.41012561815183e-24,9.2120754545907e-22,"XTH8",837698,"xyloglucan endotransglucosylase/hydrolase 8(XTH8)"
"392","AT2G29390",287.524514864306,-0.986774086457695,0.20848096093017,0.00185714579485376,0.0338850710224256,"SMO2-1",817488,"sterol 4-alpha-methyl-oxidase 2-2(SMO2-2)"
"393","AT5G40890",325.863421945983,-2.86251967929266,0.446349859444899,4.31732399037354e-09,2.80842647534333e-07,"CLC-A",834090,"chloride channel A(CLC-A)"
"394","AT5G09440",299.811460788919,-2.1020963557856,0.184911287322587,7.76445605958312e-21,1.67798522620991e-18,"EXL4",830803,"EXORDIUM like 4(EXL4)"
"395","AT1G47620",361.937112719335,-1.05708182100796,0.128241511721141,1.49919831293858e-07,7.57387199653386e-06,"CYP96A8",841171,"cytochrome P450, family 96, subfamily A, polypeptide 8(CYP96A8)"
"396","AT2G15970",375.100154844932,1.36022136346257,0.218154781965893,2.9876315558533e-06,0.000122335650023888,"COR413PM1",816092,"cold regulated 413 plasma membrane 1(COR413-PM1)"
"397","AT2G39800",235.21819735023,-1.58142344871889,0.287164612438179,8.33837313967534e-06,0.000315527933009115,"P5CSA",818566,"delta1-pyrroline-5-carboxylate synthase 1(P5CS1)"
"398","AT2G43340",286.76990804176,-0.980879353693394,0.179414861210369,0.000475043856843496,0.0108792138019384,"AT2G43340",818935,"hypothetical protein (DUF1685)(AT2G43340)"
"399","AT5G07990",304.411742595165,1.03147744589596,0.230997193416185,0.00228951772634099,0.040229663246437,"CYP75B1",830693,"Cytochrome P450 superfamily protein(TT7)"
"400","AT2G45970",320.693713285521,-1.65878236700714,0.219385347272758,2.3374301452536e-09,1.56230296650111e-07,"CYP86A8",819205,"cytochrome P450, family 86, subfamily A, polypeptide 8(CYP86A8)"
"401","AT4G32770",318.837160366423,1.19828463241904,0.283092846519865,0.00116256378375023,0.0230029151515177,"VTE1",829413,"tocopherol cyclase, chloroplast / vitamin E deficient 1 (VTE1) / sucrose export defective 1 (SXD1)(VTE1)"
"402","AT4G37450",313.796441674207,-2.04719319957171,0.293574960514175,2.53459670082103e-09,1.68252238330952e-07,"AGP18",829900,"arabinogalactan protein 18(AGP18)"
"403","AT4G22920",290.149493303216,1.62705436093966,0.243407815349854,1.38714133243525e-07,7.04436003025214e-06,"SGR1",828391,"non-yellowing 1(NYE1)"
"404","AT1G29090",331.20475490516,-4.86059041708329,0.282409529075197,1.28276212328038e-56,2.49497232978034e-53,"AT1G29090",839784,"Cysteine proteinases superfamily protein(AT1G29090)"
"405","AT3G44290",237.990563131024,1.84729295299879,0.255994364971762,3.09341054624416e-09,2.03955373303216e-07,"NAC60",823554,"NAC domain containing protein 60(NAC060)"
"406","AT4G11910",263.16268688707,2.68299402753481,0.265006384137268,1.16939293725685e-18,2.27446926296457e-16,"SGR2",826798,"STAY-GREEN-like protein(AT4G11910)"
"407","AT4G01460",269.520469060088,1.06312953452446,0.245433718701948,0.0022052775839603,0.0391356286569597,"BHLH57",828089,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT4G01460)"
"408","AT1G55760",272.732912654767,-2.67694883236646,0.195970372808289,3.23539082403058e-32,1.49829408398559e-29,"AT1G55760",842025,"BTB/POZ domain-containing protein(AT1G55760)"
"409","AT5G01210",344.155913117134,2.13209398266769,0.257665104262291,2.13696643014589e-12,2.33505601496278e-10,"AT5G01210",831901,"HXXXD-type acyl-transferase family protein(AT5G01210)"
"410","AT1G15740",276.839556744551,1.57265811736055,0.146111123887811,4.90047809666225e-16,7.68663701452265e-14,"AT1G15740",838143,"Leucine-rich repeat family protein(AT1G15740)"
"411","AT3G43800",284.145019701562,-1.45251713627079,0.281205687191072,3.34975772334148e-05,0.00107690558213209,"GSTU27",823491,"glutathione S-transferase tau 27(GSTU27)"
"412","AT1G05510",276.499986247635,1.73111392439179,0.354633846115934,2.1760782065954e-05,0.000736082106404878,"AT1G05510",837053,"naphthalene 1,2-dioxygenase subunit alpha (DUF1264)(AT1G05510)"
"413","AT2G43140",294.747293056291,-5.48930496067206,0.417560327737029,6.12389388993107e-36,3.40313531883312e-33,"BHLH129",818916,"basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT2G43140)"
"414","AT5G41080",257.705701665806,-1.66214516774892,0.192856661033987,1.27120717680959e-11,1.24246128587671e-09,"GDPD2",834110,"PLC-like phosphodiesterases superfamily protein(GDPD2)"
"415","AT5G63350",321.05828966534,2.16272445792082,0.289024867874666,1.29425594609146e-10,1.09926978827419e-08,"AT5G63350",836455,"von willebrand factor A domain protein(AT5G63350)"
"416","AT1G01600",309.993607177839,-1.28914726007481,0.243897420112425,5.85872854895318e-05,0.00179735442077507,"CYP86A4",839347,"cytochrome P450, family 86, subfamily A, polypeptide 4(CYP86A4)"
"417","AT3G15790",278.156272900649,1.11289784063035,0.153610822132554,1.25536669937362e-06,5.43805841933562e-05,"MBD11",820822,"methyl-CPG-binding domain 11(MBD11)"
"418","AT1G24280",236.9221106075,-0.900266338138315,0.16386407726479,0.00110287972483454,0.02204625965882,"G6PD3",839044,"glucose-6-phosphate dehydrogenase 3(G6PD3)"
"419","AT3G20810",216.47040395982,1.62539746765511,0.228793124522422,2.47322246081006e-08,1.41067967339459e-06,"JMJD5",821629,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(JMJD5)"
"420","AT5G04160",273.574710973634,-0.8606785242795,0.162539267615109,0.00223151810844248,0.0394932003723441,"AT5G04160",830294,"Nucleotide-sugar transporter family protein(AT5G04160)"
"421","AT5G59570",254.538166058221,1.44527770642957,0.210147492076302,2.17801216603916e-07,1.05905841573654e-05,"BOA",836076,"Homeodomain-like superfamily protein(BOA)"
"422","AT1G01120",225.045186939145,-2.09709468403924,0.322070036804832,2.91745371308808e-08,1.64954868370823e-06,"KCS1",839395,"3-ketoacyl-CoA synthase 1(KCS1)"
