pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GENETIC_IMPRINTING	0.693530108690053	0.96826577350437	0.00751562220065346	0.366392729150808	0.813133048661698	11	AT4G02020 AT3G12280 AT5G66750 AT5G04560 AT4G25530 AT5G51230
GENETIC_TRANSFER	0.982434843654021	1	0.00318933331616685	-0.221904845300829	-0.537937819617662	31	AT5G03760 AT5G10550 AT3G44750
GENE_SILENCING	0.228405164575377	0.53797417643697	0.0404596983136428	0.262843535043167	1.05814030654996	364	AT2G16390 AT5G14620 AT2G19930 AT5G05130 AT5G25475 AT2G17930 AT5G20320 AT5G10940 AT2G28290 AT1G15310 AT2G40030 AT2G41620 AT1G75660 AT2G36490 AT3G11540 AT1G65660 AT4G02020 AT1G80070 AT2G25880 AT2G23360 AT3G22680 AT1G24450 AT5G25590 AT5G23570 AT4G11130 AT4G37460 AT2G06990 AT3G48670 AT3G57300 AT3G02890 AT4G36290 AT1G05460 AT1G29900 AT1G79950 AT2G45490 AT3G43920 AT1G59760 AT5G01400 AT3G44600 AT3G61670 AT5G63960 AT5G07660 AT5G66750 AT2G31320 AT5G22010 AT3G20010 AT2G35630 AT1G33400 AT2G23740 AT1G18450 AT5G47430 AT5G04290 AT3G46960 AT5G18410 AT2G36350 AT1G08060 AT5G17690 AT3G28730 AT3G60740 AT5G35930 AT5G26760 AT1G61010 AT1G48410 AT5G40840 AT1G70180 AT2G27980 AT1G76630 AT4G22970 AT1G15940 AT1G55310 AT1G77310 AT1G14790 AT2G21800 AT2G25170 AT5G61460 AT4G17560 AT2G45280 AT3G48050 AT5G47010 AT1G01510 AT2G03070 AT4G32620 AT5G43810 AT2G35550 AT5G03940 AT5G13000 AT1G54490 AT2G25420 AT3G01610 AT5G23080 AT3G54230 AT2G39090 AT3G03300 AT4G28200 AT4G30520 AT2G27040 AT5G07350 AT2G01120 AT2G42720 AT1G15215 AT4G18130 AT3G53500 AT5G15920 AT4G38270 AT2G39810 AT3G54350 AT3G05040 AT2G16485 AT1G63020 AT1G19850 AT1G16680 AT1G67720 AT3G13170 AT3G20550 AT4G20910 AT3G24320 AT4G15950 AT4G37210 AT4G09140 AT5G46420 AT2G04660 AT3G49500 AT3G18524 AT2G13540 AT4G35800
GENE_SILENCING_BY_MIRNA	0.00258677735667449	0.0185408642985046	0.221247181222857	0.428458101639334	1.54341504646759	131	AT2G16390 AT5G25475 AT2G17930 AT5G20320 AT2G28290 AT1G15310 AT1G65660 AT4G02020 AT1G80070 AT1G24450 AT5G23570 AT4G11130 AT2G06990 AT3G57300 AT3G02890 AT1G79950 AT3G43920 AT1G59760 AT3G61670 AT5G63960 AT5G07660 AT2G31320 AT3G20010 AT1G33400 AT1G18450 AT3G28730 AT3G60740 AT5G35930 AT1G48410 AT1G15940 AT1G55310 AT4G17560 AT3G48050 AT4G32620 AT5G43810 AT2G35550 AT5G03940 AT5G13000 AT1G54490 AT2G25420 AT3G01610 AT5G23080 AT3G54230 AT3G03300 AT4G28200 AT4G30520 AT2G27040 AT3G53500 AT5G15920 AT2G39810 AT3G05040 AT1G63020 AT1G16680 AT1G67720 AT3G20550 AT4G20910 AT5G46420 AT2G04660 AT2G13540 AT1G63640
GENE_SILENCING_BY_RNA	0.02713228612229	0.129740715928894	0.0998085783851912	0.311210758703388	1.22508921539133	286	AT2G16390 AT5G05130 AT5G25475 AT2G17930 AT5G20320 AT5G10940 AT2G28290 AT1G15310 AT2G40030 AT2G41620 AT1G75660 AT3G11540 AT1G65660 AT4G02020 AT1G80070 AT3G22680 AT1G24450 AT5G25590 AT5G23570 AT4G11130 AT4G37460 AT2G06990 AT3G57300 AT3G02890 AT1G05460 AT1G79950 AT3G43920 AT1G59760 AT5G01400 AT3G44600 AT3G61670 AT5G63960 AT5G07660 AT5G66750 AT2G31320 AT3G20010 AT1G33400 AT1G18450 AT5G47430 AT5G04290 AT3G46960 AT2G36350 AT5G17690 AT3G28730 AT3G60740 AT5G35930 AT5G26760 AT1G61010 AT1G48410 AT5G40840 AT1G70180 AT2G27980 AT1G76630 AT4G22970 AT1G15940 AT1G55310 AT1G77310 AT2G21800 AT2G25170 AT5G61460 AT4G17560 AT2G45280 AT3G48050 AT5G47010 AT2G03070 AT4G32620 AT5G43810 AT2G35550 AT5G03940 AT5G13000 AT1G54490 AT2G25420 AT3G01610 AT5G23080 AT3G54230 AT2G39090 AT3G03300 AT4G28200 AT4G30520 AT2G27040 AT5G07350 AT2G01120 AT2G42720 AT1G15215 AT4G18130 AT3G53500 AT5G15920 AT4G38270 AT2G39810 AT3G54350 AT3G05040 AT2G16485 AT1G63020 AT1G19850 AT1G16680 AT1G67720 AT3G13170 AT3G20550 AT4G20910 AT3G24320 AT4G15950 AT4G37210 AT4G09140 AT5G46420 AT2G04660 AT3G49500 AT3G18524 AT2G13540 AT4G35800
GIBBERELLIC_ACID_MEDIATED_SIGNALING_PATHWAY	0.0159583694709454	0.0836727737824859	0.0751183864552573	0.45015727993523	1.49153785470061	75	AT2G36270 AT1G77950 AT1G07430 AT1G12130 AT3G03450 AT5G10120 AT1G67100 AT1G68240 AT3G24650 AT5G17490 AT5G66730 AT1G17010 AT3G07310 AT5G27320 AT3G57040 AT3G56350 AT3G11540 AT3G54510 AT2G26300 AT1G79460 AT3G05120 AT2G01570 AT1G14920
GIBBERELLIN_BIOSYNTHETIC_PROCESS	0.0121207722456089	0.0680530858373252	0.0788680428817787	0.521691686328337	1.59767449069612	48	AT2G36270 AT1G77950 AT1G12130 AT3G03450 AT5G10120 AT1G67100 AT1G68240 AT3G24650 AT5G17490 AT5G07200 AT1G17010 AT3G56350 AT3G54510 AT1G03880 AT1G79460 AT2G32440 AT1G05160
GIBBERELLIN_MEDIATED_SIGNALING_PATHWAY	0.0156679614192816	0.082487663363894	0.0760588842017992	0.449152259232277	1.492231829352	76	AT2G36270 AT1G77950 AT1G07430 AT1G12130 AT3G03450 AT5G10120 AT1G67100 AT1G68240 AT3G24650 AT5G17490 AT5G66730 AT1G17010 AT3G07310 AT5G27320 AT3G57040 AT3G56350 AT3G11540 AT3G54510 AT2G26300 AT1G79460 AT3G05120 AT2G01570 AT1G14920
GIBBERELLIN_METABOLIC_PROCESS	0.0149626879806053	0.0796925772880066	0.0724924174514606	0.495216125633055	1.54915073272259	54	AT2G36270 AT1G77950 AT1G12130 AT3G03450 AT5G10120 AT1G67100 AT1G68240 AT3G24650 AT5G17490 AT5G07200 AT1G17010 AT3G56350 AT3G54510 AT1G03880 AT1G79460 AT2G32440 AT1G05160
GLUCAN_BIOSYNTHETIC_PROCESS	0.680470970361348	0.960643931442552	0.0198288483432282	0.239670149254652	0.947144129632824	295	AT3G46970 AT1G32900 AT2G36390 AT1G70730 AT1G10760 AT2G21590 AT1G11720 AT4G09020 AT5G26570 AT5G51820 AT1G27680 AT1G07280 AT2G40840 AT3G29320 AT3G51510 AT2G21330 AT1G77090 AT2G39930 AT5G24300 AT1G09795 AT3G52180 AT1G23190 AT4G13430 AT3G63160 AT1G31230 AT1G06460 AT2G21770 AT1G22630 AT1G06490 AT2G31960 AT1G13980 AT4G33010 AT3G54050 AT3G06510 AT5G02940 AT5G65950 AT5G08570 AT5G04360 AT4G30020 AT2G43530 AT1G78370 AT3G19000 AT5G17520 AT4G14070 AT5G50750 AT4G23100 AT5G11490 AT4G33470 AT5G57930 AT3G48680
GLUCAN_CATABOLIC_PROCESS	0.000117363039199741	0.00140574840285911	0.538434096309916	0.815903350609174	2.04743247962768	19	AT1G10760 AT3G23920 AT4G09020 AT5G26570 AT5G64860 AT2G40840 AT3G52180 AT1G76130 AT1G43670 AT1G69830 AT5G55700 AT2G40220 AT5G04360 AT5G17520
GLUCAN_METABOLIC_PROCESS	0.274997117430635	0.598739413382213	0.00765006586956351	-0.336023445162746	-1.08329346776625	401	AT1G65310 AT4G27440 AT1G04040 AT5G43060 AT2G14620 AT5G44030 AT1G11545 AT5G57560 AT4G30280 AT3G05900 AT5G23060 AT5G15350 AT5G17420 AT2G06850 AT1G61580 AT4G03210 AT3G08600 AT1G30690 AT4G25810 AT1G12500 AT3G02880 AT1G76160 AT5G09870 AT4G12720 AT3G62270 AT5G10430 AT1G05570 AT1G66180 AT5G40890 AT4G30500 AT2G35880 AT3G23730 AT4G26690 AT1G70230 AT1G43560 AT4G30290 AT2G26640 AT1G32170 AT4G30190 AT2G26730 AT2G42580 AT3G24550 AT5G60920 AT3G62720 AT4G18780 AT2G03420 AT2G01850 AT1G64190 AT5G53340 AT1G31420 AT5G64740 AT5G50160 AT1G75680 AT1G15210 AT2G41680 AT3G02230 AT3G18660 AT3G03050 AT4G20760 AT4G12420 AT1G44575 AT1G74960 AT5G55480 AT5G07720 AT1G09780 AT1G23410 AT3G55800 AT2G22230 AT1G74380 AT1G05850 AT1G02730
GLUCONEOGENESIS	0.998885638668338	1	0.0111496867102151	0.182688064345095	0.674837243537305	159	AT2G19900 AT5G42740 AT1G48420 AT1G11840 AT2G24200 AT1G23190 AT3G24090 AT4G13430 AT1G13980 AT3G27440 AT1G67120 AT5G02500 AT1G29900 AT2G31810 AT1G08110 AT4G33090 AT5G54960 AT4G37870 AT2G44060 AT4G23100 AT1G64790 AT1G04810 AT4G34870 AT3G52140 AT1G79750 AT1G58150 AT4G31180 AT4G14880 AT1G50200
GLUCOSE_CATABOLIC_PROCESS	0.959561073254716	1	0.00129747614393775	-0.240538795036921	-0.779771473561508	456	AT1G66200 AT5G23060 AT4G29220 AT1G47840 AT3G59400 AT1G72150 AT5G02270 AT1G47128 AT3G46780 AT1G24280 AT3G54320 AT3G26520 AT1G76550 AT2G36830 AT5G64040 AT5G08050 AT3G27925 AT1G20340 AT5G56350 AT3G49360 AT3G29360 AT3G29200 AT3G51160 AT5G60920 AT1G04640 AT2G37550 AT2G30870 AT3G09440 AT5G17170 AT1G14345 AT3G07390 AT4G39090 AT4G35335 AT1G07890 AT1G64190 AT5G03040 AT2G43560 AT1G50370 AT4G33530 AT5G19760 AT5G41670 AT1G20020 AT5G52920 AT1G09780 AT3G55800 AT1G74380 AT1G05850 AT3G25530 AT1G32440 AT1G09340 AT1G01090 AT1G64770 AT3G53420 AT3G04790 AT3G12630 AT4G09010 AT3G54110 AT4G02530 AT1G08380 AT4G35260 AT3G20040 AT3G48420 AT5G10450 AT1G74030 AT3G22210 AT4G17260 AT5G11670 AT1G22840 AT2G29560 AT1G10960 AT1G32070 AT5G36290 AT4G03280 AT4G37910 AT1G06040 AT1G76450 AT5G20080 AT3G04830 AT4G34720 AT3G16000 AT5G12250 AT1G02500 AT1G12000 AT2G30050 AT5G13110 AT1G78040 AT3G52930 AT4G24620 AT5G52970 AT5G08300 AT1G18150 AT5G49720 AT1G15120 AT2G35370 AT3G10370 AT3G48730 AT2G18040 AT4G29120 AT1G20330 AT2G42590 AT1G12900 AT1G21720 AT5G06290 AT4G09650 AT3G52560 AT1G15980 AT5G36120 AT3G51260 AT1G23490 AT5G21090 AT1G53850 AT4G31340 AT2G45790 AT1G08540 AT1G03630 AT2G20610 AT5G35630 AT3G27430 AT2G01290 AT1G06410 AT4G38510 AT4G38250 AT2G21530 AT1G75690 AT3G11830 AT1G62780 AT4G17600 AT4G38970 AT1G69740 AT1G27450 AT2G16510 AT4G38630 AT5G19220 AT5G62350 AT5G66190 AT1G26630 AT4G11150 AT3G47650 AT5G18660 AT5G59880 AT5G20090 AT2G23670 AT5G14040 AT1G18060 AT3G61440 AT5G67500
GLUCOSE_METABOLIC_PROCESS	0.994641702337326	1	0.000816545264370959	-0.222050492998333	-0.723862418373765	532	AT1G66200 AT5G23060 AT4G29220 AT3G27190 AT1G47840 AT3G59400 AT3G12110 AT1G72150 AT5G02270 AT1G47128 AT3G46780 AT1G24280 AT1G20010 AT3G54320 AT5G23860 AT3G26520 AT1G76550 AT2G36830 AT5G64040 AT1G75780 AT5G08050 AT4G33070 AT3G27925 AT1G20340 AT5G56350 AT3G49360 AT3G29360 AT2G33210 AT3G29200 AT3G51160 AT5G60920 AT1G04640 AT2G37550 AT2G30870 AT3G09440 AT5G17170 AT1G14345 AT3G07390 AT4G39090 AT4G35335 AT1G07890 AT1G64190 AT5G03040 AT2G43560 AT2G29550 AT1G50370 AT4G33530 AT5G19760 AT5G41670 AT1G20020 AT5G52920 AT1G09780 AT3G55800 AT1G74380 AT1G05850 AT3G25530 AT1G32440 AT1G09340 AT1G56330 AT1G01090 AT1G64770 AT3G53420 AT3G04790 AT3G12630 AT4G09010 AT5G52560 AT3G54110 AT4G02530 AT1G08380 AT4G35260 AT3G20040 AT3G48420 AT5G10450 AT1G74030 AT3G22210 AT4G17260 AT5G11670 AT1G22840 AT2G29560 AT1G10960 AT1G32070 AT5G36290 AT4G03280 AT4G37910 AT1G06040 AT1G76450 AT5G20080 AT3G04830 AT4G34720 AT3G16000 AT5G12250 AT5G44340 AT1G02500 AT4G26510 AT1G12000 AT2G30050 AT5G13110 AT1G78040 AT3G52930 AT4G24620 AT5G52970 AT5G08300 AT5G26710 AT1G18150 AT5G49720 AT1G15120 AT2G35370 AT3G10370 AT3G48730 AT1G04820 AT2G18040 AT4G29120 AT1G20330 AT2G42590 AT1G12900 AT1G21720 AT5G06290 AT4G09650 AT5G16290 AT3G52560 AT1G15980 AT5G36120 AT3G51260 AT1G23490 AT5G21090 AT1G53850 AT4G31340 AT2G45790 AT1G08540 AT1G03630 AT2G20610 AT1G55810 AT5G35630 AT3G27430 AT2G01290 AT1G06410 AT4G38510 AT4G38250 AT2G21530 AT1G75690 AT2G35020 AT4G20890 AT3G11830 AT1G62780 AT1G29880 AT4G17600 AT4G38970 AT1G69740 AT1G27450 AT2G16510 AT4G38630 AT5G19220 AT5G62350 AT5G66190 AT1G26630 AT2G21790 AT4G11150 AT3G47650 AT5G18660 AT5G59880 AT5G20090 AT2G23670 AT5G14040 AT1G18060 AT3G61440 AT5G67500 AT1G49240
GLUCOSIDASE_ACTIVITY	0.50165963519047	0.829511123750251	0.00659851544595134	-0.447591642781474	-0.983637173478574	18	AT1G12240 AT1G61820 AT1G62660 AT1G35580
GLUCOSINOLATE_BIOSYNTHETIC_PROCESS	0.486178441890766	0.822505273631898	0.00542573236062891	-0.329660108866115	-0.993474407387273	153	AT5G44020 AT5G46790 AT2G35260 AT5G42650 AT3G46780 AT1G07640 AT5G57220 AT4G39940 AT3G27925 AT2G30930 AT2G05520 AT2G42690 AT4G36810 AT2G30870 AT3G13110 AT5G19940 AT5G45930 AT1G31420 AT5G50160 AT3G02870 AT2G46650 AT1G20020 AT5G09650 AT3G55800 AT5G10380 AT1G05850 AT4G39970 AT5G38520 AT3G59060 AT2G26900 AT3G60370 AT3G24590 AT3G09710 AT4G13840 AT4G03070 AT4G24930 AT3G27820 AT4G18480
GLUCOSINOLATE_CATABOLIC_PROCESS	0.101165647206239	0.324959975233389	0.0178443328170958	-0.709393258963027	-1.39264920936895	10	AT2G43910 AT1G59870 AT3G16410 AT3G44320
GLUCOSINOLATE_METABOLIC_PROCESS	0.268562256363219	0.592772547828728	0.00824891318326564	-0.36190162182538	-1.10769751546457	181	AT5G44020 AT2G43910 AT5G46790 AT2G35260 AT4G37400 AT5G42650 AT3G46780 AT1G07640 AT1G59870 AT5G57220 AT4G39940 AT4G30530 AT3G27925 AT2G30930 AT2G05520 AT3G16410 AT2G42690 AT3G44320 AT4G36810 AT2G30870 AT1G21120 AT3G13110 AT5G19940 AT5G45930 AT1G31420 AT5G50160 AT3G02870 AT2G46650 AT4G30550 AT1G20020 AT5G09650 AT3G55800 AT5G10380 AT1G05850 AT4G39970 AT5G38520 AT3G59060 AT4G09010 AT2G26900 AT3G60370 AT3G24590 AT3G09710 AT4G13840 AT4G03070
GLUCOSYLTRANSFERASE_ACTIVITY	0.178612374941167	0.464633542921278	0.0109464242900766	-0.401674603454211	-1.18574694105469	125	AT1G23480 AT3G43190 AT5G16190 AT1G05530 AT1G65310 AT5G44030 AT2G29750 AT4G30280 AT5G17420 AT1G73370 AT2G19880 AT1G30530 AT5G09870 AT5G66690 AT4G01070 AT1G05570 AT3G50740 AT5G37180 AT4G30290 AT1G22400 AT3G28180 AT4G34131 AT4G18780 AT5G17050 AT5G64740 AT3G02230 AT3G03050 AT3G21560
GLUCURONOSYLTRANSFERASE_ACTIVITY	0.910979473756716	1	0.00649130720544768	0.261103864587431	0.631529365019973	16	AT1G22370 AT1G22380 AT1G77130 AT1G22340
GLUCURONOXYLAN_BIOSYNTHETIC_PROCESS	0.0846831670338214	0.29072756070847	0.0194253452308969	-0.696865773650799	-1.41733478372162	12	AT5G54690 AT5G22940
GLUCURONOXYLAN_METABOLIC_PROCESS	1.27795852378216e-05	0.000194581820428979	0.593325476396405	-0.586888951495549	-1.77099218825696	155	AT5G03260 AT2G38080 AT2G38320 AT1G58070 AT5G54690 AT3G27200 AT1G32100 AT5G67210 AT2G27740 AT1G23760 AT5G44030 AT3G59690 AT5G26330 AT5G17420 AT5G22940 AT1G72230 AT4G35350 AT4G27435 AT5G15630 AT1G09440 AT1G33800 AT1G30650 AT2G40160 AT5G51500 AT3G52900 AT1G70550 AT4G18780
GLUTAMATE_METABOLIC_PROCESS	0.129679886510825	0.380290853260797	0.0150561788783158	-0.602419309976572	-1.3372019628955	19	AT1G65960 AT5G17330
GLUTAMATE_RECEPTOR_ACTIVITY	0.258228586238175	0.580422051636266	0.0104761322179671	-0.59303600853888	-1.20615848084796	12	AT5G27100 AT3G04110 AT2G32390 AT2G32400 AT1G05200
GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	0.144986653069794	0.408295747150569	0.0202435083181281	0.482166830465777	1.28686570122266	25	AT1G48470 AT3G53180 AT1G79900 AT3G55610 AT5G46180 AT2G41220 AT1G29900
GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	0.0650644614810348	0.241379970947279	0.0299651513089028	0.577216255219289	1.46526594697174	20	AT3G22200 AT1G79440 AT5G62530 AT4G34710 AT5G46180 AT4G08900 AT4G00590 AT5G52810 AT5G08100
GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	0.625298818386722	0.924416901396731	0.00496552798090491	-0.341109325159959	-0.899535472838655	52	AT1G65960 AT5G17330 AT1G66200 AT3G16150 AT1G78670 AT1G78660
GLUTAMINE_METABOLIC_PROCESS	0.21873552886056	0.522136625579458	0.0154402616640427	0.518175837515202	1.23354101824749	15	AT1G48470 AT3G53180 AT3G22200 AT5G38200
GLUTATHIONE_BINDING	0.810088945362135	1	0.00666942215950979	0.327105391599946	0.70938816140009	10	AT2G30860 AT4G02520 AT1G17170 AT2G29450
GLUTATHIONE_METABOLIC_PROCESS	0.366560839704548	0.705831289223026	0.00843577677490546	-0.543640718022691	-1.10569485349279	12	AT3G43800 AT4G30530 AT1G69920
GLUTATHIONE_PEROXIDASE_ACTIVITY	0.410851334180432	0.74933849788214	0.0103890430042993	0.483608694699096	1.04879433839863	10	AT4G11600 AT2G30860 AT2G25080 AT1G65820 AT2G43350 AT2G48150
GLUTATHIONE_TRANSFERASE_ACTIVITY	0.420350759231243	0.758794071505359	0.00696764234721763	-0.40394579873178	-1.03488363954883	43	AT3G43800 AT1G78340 AT1G02950 AT2G29440 AT1G53680 AT1G17180 AT2G30870 AT1G69920 AT3G09270
GLYCERALDEHYDE-3-PHOSPHATE_METABOLIC_PROCESS	0.987982995436439	1	0.00164092130087281	-0.221555023407546	-0.689735076546881	223	AT5G23060 AT4G25050 AT1G68530 AT5G42650 AT5G17230 AT2G22990 AT1G04640 AT4G39030 AT2G30870 AT2G03420 AT3G56940 AT1G14345 AT2G43710 AT5G45930 AT2G43560 AT2G18950 AT4G15560 AT2G41680 AT3G11670 AT5G43750 AT1G74960 AT3G55800 AT4G35250 AT3G25530 AT1G09340 AT2G26550 AT3G04790 AT3G59060 AT4G09010 AT4G02530 AT1G31800 AT4G04640 AT4G18480 AT1G74070 AT4G18030 AT3G16000 AT3G15850 AT2G02500 AT3G25860 AT1G78040 AT4G24620 AT5G52970 AT1G20330 AT2G42590 AT4G09650 AT3G12930 AT4G01050 AT1G08540 AT1G03630 AT2G20610 AT1G62780 AT4G17600 AT4G38970 AT3G47650 AT5G18660 AT2G23670 AT4G25080 AT1G44920 AT3G61440 AT3G49140 AT2G36990 AT1G68590 AT4G27600 AT5G14660 AT3G24430 AT4G34090 AT1G11750 AT5G45680 AT5G01220 AT3G17210 AT3G47450
GLYCEROLIPID_BIOSYNTHETIC_PROCESS	0.996109659680787	1	0.00173920761071103	-0.21021441844096	-0.645722147105981	189	AT5G61290 AT4G01950 AT4G00400 AT3G54320 AT5G09960 AT5G17230 AT1G06520 AT3G10520 AT2G43710 AT5G14410 AT2G39290 AT4G15560 AT1G35430 AT3G11670 AT5G25760 AT3G50920 AT3G25660 AT1G31800 AT1G11530 AT3G57650 AT4G18480 AT3G49870 AT1G01610 AT3G28140 AT3G16000 AT3G15850 AT1G02390 AT1G28250 AT3G02660
GLYCEROLIPID_METABOLIC_PROCESS	0.996926771237222	1	0.00147777637569241	-0.210027137383059	-0.658677216125684	248	AT5G61290 AT4G01950 AT4G18010 AT4G00400 AT3G54320 AT3G15820 AT4G27030 AT5G09960 AT5G17230 AT1G05630 AT1G06520 AT3G10520 AT4G00240 AT4G11850 AT2G43710 AT5G14410 AT2G39290 AT4G15560 AT3G02870 AT1G35430 AT5G63990 AT3G11670 AT5G25760 AT3G50920 AT3G63240 AT3G07960 AT1G60890 AT3G25660 AT1G31800 AT1G11530 AT3G57650 AT5G04980 AT5G25370 AT4G18480 AT3G49870 AT1G01610 AT3G28140 AT3G16000 AT3G15850
GLYCEROL_BIOSYNTHETIC_PROCESS	0.277458703939009	0.600121354025385	0.013031945942231	0.548243234271999	1.18896621684519	10	AT1G28640 AT1G18460 AT1G73920
GLYCEROL_CATABOLIC_PROCESS	0.525041750307856	0.850353075168072	0.00678666199759583	-0.51916536394726	-0.974698908793744	8	AT2G41540 AT1G80460 AT1G78040 AT3G10370
GLYCEROL_ETHER_BIOSYNTHETIC_PROCESS	0.692673523881753	0.96826577350437	0.00516366516803796	-0.390872353125723	-0.829574985052831	15	AT3G54320 AT3G10520 AT3G50920
GLYCEROL_ETHER_METABOLIC_PROCESS	0.838508816661746	1	0.00353512545429762	-0.284462025172867	-0.764434858915786	59	AT2G15570 AT1G76080 AT3G54320 AT1G43560 AT3G10520 AT4G29670 AT3G50920 AT1G04980 AT1G11530 AT1G50320
GLYCEROL_METABOLIC_PROCESS	0.25597033685269	0.577755492309882	0.015320254493474	0.412246861858595	1.14715940830968	30	AT1G28640 AT1G18460 AT1G73920 AT1G71340 AT1G48430 AT3G17770
GLYCEROPHOSPHODIESTER_PHOSPHODIESTERASE_ACTIVITY	0.629647338136613	0.92929878218958	0.00580409285740578	-0.449102908549109	-0.881658801537629	10	AT5G41080 AT4G26690 AT5G55480
GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.998570638140907	1	0.00179250338686537	-0.200204422341842	-0.610685600480979	174	AT5G61290 AT4G01950 AT4G00400 AT5G09960 AT5G17230 AT1G06520 AT2G43710 AT5G14410 AT2G39290 AT4G15560 AT1G35430 AT3G11670 AT5G25760 AT3G25660 AT1G31800 AT1G11530 AT3G57650 AT4G18480 AT3G49870 AT1G01610 AT3G28140 AT3G16000 AT3G15850 AT1G02390 AT1G28250 AT3G02660
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	0.997864578699173	1	0.00154435703395615	-0.206647303747416	-0.644412452970544	229	AT5G61290 AT4G01950 AT4G18010 AT4G00400 AT3G15820 AT4G27030 AT5G09960 AT5G17230 AT1G05630 AT1G06520 AT4G00240 AT4G11850 AT2G43710 AT5G14410 AT2G39290 AT4G15560 AT3G02870 AT1G35430 AT5G63990 AT3G11670 AT5G25760 AT3G63240 AT3G07960 AT1G60890 AT3G25660 AT1G31800 AT1G11530 AT3G57650 AT5G04980 AT5G25370 AT4G18480 AT3G49870 AT1G01610 AT3G28140 AT3G16000 AT3G15850
GLYCINE_CATABOLIC_PROCESS	0.159934430708285	0.433189236943546	0.0125286566233376	-0.473819433110371	-1.24950377009837	52	AT1G68530 AT5G42650 AT3G14310 AT2G22990 AT1G04640 AT4G39030 AT2G30870 AT2G43710 AT3G52500 AT2G18950 AT4G15560 AT1G74960 AT3G04790 AT3G59060 AT4G37930 AT4G04640 AT1G75980 AT2G02500 AT3G25860 AT2G35370
GLYCINE_HYDROXYMETHYLTRANSFERASE_ACTIVITY	0.789630818619583	1	0.0046364050246156	-0.358694621774498	-0.741211433706762	13	AT1G66520 AT4G37930 AT1G31220 AT2G46110 AT4G13930
GLYCINE_METABOLIC_PROCESS	0.0993972676131798	0.322353352849001	0.0161144488542704	-0.488674576954474	-1.31615295250283	60	AT1G68530 AT5G42650 AT3G14310 AT2G21550 AT2G22990 AT1G04640 AT4G39030 AT2G30870 AT2G43710 AT3G52500 AT2G18950 AT4G15560 AT1G74960 AT3G04790 AT3G59060 AT4G37930 AT4G04640 AT2G16370 AT1G75980 AT2G02500 AT4G13930 AT3G25860
GLYCOLIPID_BIOSYNTHETIC_PROCESS	0.308074287416824	0.637191254480691	0.0177398332603629	0.308243077005986	1.0642655564655	97	AT4G02280 AT1G04920 AT1G32900 AT4G31860 AT3G03790 AT3G62590 AT4G04040 AT3G17770 AT4G23000 AT5G58350 AT5G20830 AT5G24300 AT5G11110 AT1G71130 AT1G67600 AT1G30500 AT4G12250 AT3G17000 AT2G42600 AT3G43110 AT5G54730 AT1G32870 AT3G20480 AT5G13080 AT1G73170
GLYCOLIPID_CATABOLIC_PROCESS	0.00459222514181872	0.0298938327468634	0.105542953675321	0.853352033242505	1.75241710509867	8	AT5G08380 AT3G24180 AT3G26380 AT3G56310
GLYCOLIPID_METABOLIC_PROCESS	0.102218492683694	0.327172016368832	0.0323632010768088	0.348028046723575	1.21689435207346	106	AT4G02280 AT1G04920 AT1G32900 AT4G31860 AT5G08380 AT3G24180 AT3G03790 AT3G62590 AT4G04040 AT3G17770 AT3G26380 AT4G23000 AT5G58350 AT5G20830 AT5G24300 AT3G56310 AT5G11110 AT1G71130 AT1G67600 AT1G30500 AT4G12250 AT3G17000 AT2G42600 AT3G43110 AT5G54730 AT1G32870 AT3G20480 AT5G13080 AT1G73170
GLYCOLYSIS	0.999774731649077	1	0.00162331650470586	-0.188546808504289	-0.583677979085541	207	AT1G66200 AT4G29220 AT1G47840 AT1G72150 AT1G47128 AT3G54320 AT3G26520 AT1G76550 AT2G36830 AT5G56350 AT5G60920 AT2G30870 AT4G39090 AT1G07890 AT5G19760 AT5G52920 AT1G05850 AT1G32440 AT1G01090 AT3G53420 AT4G35260 AT3G20040 AT5G10450 AT1G74030 AT4G17260 AT2G29560 AT4G37910 AT1G06040 AT5G20080 AT5G12250 AT1G02500 AT1G12000 AT1G78040 AT3G52930 AT4G24620 AT5G08300 AT5G49720 AT1G15120 AT2G18040 AT2G42590 AT1G12900 AT1G21720 AT3G51260 AT5G21090 AT1G53850 AT2G45790 AT5G35630 AT3G27430 AT3G11830 AT4G38970 AT1G27450 AT4G38630 AT5G62350 AT1G26630 AT4G11150 AT5G59880 AT5G20090
