userId	geneSymbol	geneName	entrezgene	gLink
837146	ADS4	NA	837146	https://www.ncbi.nlm.nih.gov/gene/?term=837146
827527	APRR2	CheY-like two-component responsive regulator family protein	827527	https://www.ncbi.nlm.nih.gov/gene/?term=827527
831241	TT4	NA	831241	https://www.ncbi.nlm.nih.gov/gene/?term=831241
839933	UGT78D1	UDP-glucosyl transferase 78D1	839933	https://www.ncbi.nlm.nih.gov/gene/?term=839933
837777	ATBETAFRUCT4	NA	837777	https://www.ncbi.nlm.nih.gov/gene/?term=837777
818086	NPSN11	Putative plant snare 11	818086	https://www.ncbi.nlm.nih.gov/gene/?term=818086
817283	AT2G27385	NA	817283	https://www.ncbi.nlm.nih.gov/gene/?term=817283
843313	CMT3	chromomethylase 3	843313	https://www.ncbi.nlm.nih.gov/gene/?term=843313
830332	KCS19	3-ketoacyl-CoA synthase 19	830332	https://www.ncbi.nlm.nih.gov/gene/?term=830332
828714	ABI1	NA	828714	https://www.ncbi.nlm.nih.gov/gene/?term=828714
835860	TCH4	Xyloglucan endotransglucosylase/hydrolase family protein	835860	https://www.ncbi.nlm.nih.gov/gene/?term=835860
837776	AT1G12230	NA	837776	https://www.ncbi.nlm.nih.gov/gene/?term=837776
830680	AT5G07870	NA	830680	https://www.ncbi.nlm.nih.gov/gene/?term=830680
820774	AT3G15357	phosphopantothenoylcysteine decarboxylase subunit	820774	https://www.ncbi.nlm.nih.gov/gene/?term=820774
821479	ATCAD4	NA	821479	https://www.ncbi.nlm.nih.gov/gene/?term=821479
825322	AT3G61490	NA	825322	https://www.ncbi.nlm.nih.gov/gene/?term=825322
843886	WAT1	Walls Are Thin 1	843886	https://www.ncbi.nlm.nih.gov/gene/?term=843886
842961	AT1G66430	NA	842961	https://www.ncbi.nlm.nih.gov/gene/?term=842961
822259	TIP2	tonoplast intrinsic protein 2	822259	https://www.ncbi.nlm.nih.gov/gene/?term=822259
826705	AT4G11040	NA	826705	https://www.ncbi.nlm.nih.gov/gene/?term=826705
826899	AT4G12870	NA	826899	https://www.ncbi.nlm.nih.gov/gene/?term=826899
841575	ABCG12	NA	841575	https://www.ncbi.nlm.nih.gov/gene/?term=841575
844130	AGL67	AGAMOUS-like 67	844130	https://www.ncbi.nlm.nih.gov/gene/?term=844130
834633	CHLI2	magnesium chelatase i2	834633	https://www.ncbi.nlm.nih.gov/gene/?term=834633
840141	AT1G32470	NA	840141	https://www.ncbi.nlm.nih.gov/gene/?term=840141
827921	TROL	thylakoid rhodanese-like protein	827921	https://www.ncbi.nlm.nih.gov/gene/?term=827921
830985	APT5	adenine phosphoribosyltransferase 5	830985	https://www.ncbi.nlm.nih.gov/gene/?term=830985
820723	PPC3	phosphoenolpyruvate carboxylase 3	820723	https://www.ncbi.nlm.nih.gov/gene/?term=820723
818995	HOL1	HARMLESS TO OZONE LAYER 1	818995	https://www.ncbi.nlm.nih.gov/gene/?term=818995
836531	AT5G64100	NA	836531	https://www.ncbi.nlm.nih.gov/gene/?term=836531
815021	FLA7	FASCICLIN-like arabinoogalactan 7	815021	https://www.ncbi.nlm.nih.gov/gene/?term=815021
818104	GDCH	glycine decarboxylase complex H	818104	https://www.ncbi.nlm.nih.gov/gene/?term=818104
826821	AT4G12130	NA	826821	https://www.ncbi.nlm.nih.gov/gene/?term=826821
829788	BGAL3	beta-galactosidase 3	829788	https://www.ncbi.nlm.nih.gov/gene/?term=829788
842935	GSR2	NA	842935	https://www.ncbi.nlm.nih.gov/gene/?term=842935
830627	AT5G07360	NA	830627	https://www.ncbi.nlm.nih.gov/gene/?term=830627
3770328	AT4G17100	poly(U)-specific endoribonuclease-B protein	3770328	https://www.ncbi.nlm.nih.gov/gene/?term=3770328
830825	PMDH2	peroxisomal NAD-malate dehydrogenase 2	830825	https://www.ncbi.nlm.nih.gov/gene/?term=830825
828228	AT4G01870	tolB protein-like protein	828228	https://www.ncbi.nlm.nih.gov/gene/?term=828228
840021	PSAF	photosystem I subunit F	840021	https://www.ncbi.nlm.nih.gov/gene/?term=840021
830325	LHCB4.1	NA	830325	https://www.ncbi.nlm.nih.gov/gene/?term=830325
817457	CYP707A2	cytochrome P450, family 707, subfamily A, polypeptide 2	817457	https://www.ncbi.nlm.nih.gov/gene/?term=817457
835085	WR3	nitrate transmembrane transporter	835085	https://www.ncbi.nlm.nih.gov/gene/?term=835085
839295	GSTF7	glutathione S-transferase 7	839295	https://www.ncbi.nlm.nih.gov/gene/?term=839295
820314	PP2CA	protein phosphatase 2CA	820314	https://www.ncbi.nlm.nih.gov/gene/?term=820314
836789	PSBO1	PS II oxygen-evolving complex 1	836789	https://www.ncbi.nlm.nih.gov/gene/?term=836789
817273	NTL8	NTM1-like 8	817273	https://www.ncbi.nlm.nih.gov/gene/?term=817273
828446	AT4G23470	NA	828446	https://www.ncbi.nlm.nih.gov/gene/?term=828446
839452	AT1G04680	NA	839452	https://www.ncbi.nlm.nih.gov/gene/?term=839452
832451	TUB8	tubulin beta 8	832451	https://www.ncbi.nlm.nih.gov/gene/?term=832451
840253	AT1G33590	NA	840253	https://www.ncbi.nlm.nih.gov/gene/?term=840253
843448	AT1G71080	NA	843448	https://www.ncbi.nlm.nih.gov/gene/?term=843448
837109	AT1G06000	NA	837109	https://www.ncbi.nlm.nih.gov/gene/?term=837109
824606	AT3G54400	NA	824606	https://www.ncbi.nlm.nih.gov/gene/?term=824606
821189	AT3G02910	NA	821189	https://www.ncbi.nlm.nih.gov/gene/?term=821189
839891	PDH-E1 BETA	pyruvate dehydrogenase E1 beta	839891	https://www.ncbi.nlm.nih.gov/gene/?term=839891
821627	AT3G20790	NA	821627	https://www.ncbi.nlm.nih.gov/gene/?term=821627
828705	CIL	NA	828705	https://www.ncbi.nlm.nih.gov/gene/?term=828705
843575	AT1G72430	NA	843575	https://www.ncbi.nlm.nih.gov/gene/?term=843575
832495	GMI1	gamma-irradiation and mitomycin c induced 1	832495	https://www.ncbi.nlm.nih.gov/gene/?term=832495
836221	RPA70D	NA	836221	https://www.ncbi.nlm.nih.gov/gene/?term=836221
820554	AGP12	arabinogalactan protein 12	820554	https://www.ncbi.nlm.nih.gov/gene/?term=820554
832385	SCPL34	serine carboxypeptidase-like 34	832385	https://www.ncbi.nlm.nih.gov/gene/?term=832385
838174	Hsp70b	heat shock protein 70B	838174	https://www.ncbi.nlm.nih.gov/gene/?term=838174
839325	AT1G04040	NA	839325	https://www.ncbi.nlm.nih.gov/gene/?term=839325
838426	AT1G18460	NA	838426	https://www.ncbi.nlm.nih.gov/gene/?term=838426
835865	AT5G57610	NA	835865	https://www.ncbi.nlm.nih.gov/gene/?term=835865
831949	AT5G18310	ubiquitin hydrolase	831949	https://www.ncbi.nlm.nih.gov/gene/?term=831949
842604	AT1G63010	NA	842604	https://www.ncbi.nlm.nih.gov/gene/?term=842604
825825	CLS	cardiolipin synthase	825825	https://www.ncbi.nlm.nih.gov/gene/?term=825825
841124	CYCA3;2	cyclin-dependent protein kinase 3;2	841124	https://www.ncbi.nlm.nih.gov/gene/?term=841124
830847	CESA5	cellulose synthase 5	830847	https://www.ncbi.nlm.nih.gov/gene/?term=830847
816186	PIP2;8	plasma membrane intrinsic protein 2;8	816186	https://www.ncbi.nlm.nih.gov/gene/?term=816186
818596	ELF4	EARLY FLOWERING-like protein (DUF1313)	818596	https://www.ncbi.nlm.nih.gov/gene/?term=818596
839131	KCS5	3-ketoacyl-CoA synthase 5	839131	https://www.ncbi.nlm.nih.gov/gene/?term=839131
838365	AT1G17860	NA	838365	https://www.ncbi.nlm.nih.gov/gene/?term=838365
820385	ACT11	actin-11	820385	https://www.ncbi.nlm.nih.gov/gene/?term=820385
842043	SERAT2;1	serine acetyltransferase 2;1	842043	https://www.ncbi.nlm.nih.gov/gene/?term=842043
818553	EXPA4	expansin A4	818553	https://www.ncbi.nlm.nih.gov/gene/?term=818553
830592	ST2A	sulfotransferase 2A	830592	https://www.ncbi.nlm.nih.gov/gene/?term=830592
821855	ELIP1	NA	821855	https://www.ncbi.nlm.nih.gov/gene/?term=821855
834828	FPS1	farnesyl diphosphate synthase 1	834828	https://www.ncbi.nlm.nih.gov/gene/?term=834828
818779	AT2G41800	NA	818779	https://www.ncbi.nlm.nih.gov/gene/?term=818779
821027	HYH	HY5-homolog	821027	https://www.ncbi.nlm.nih.gov/gene/?term=821027
837198	Plsp2A	NA	837198	https://www.ncbi.nlm.nih.gov/gene/?term=837198
822428	AT3G28040	NA	822428	https://www.ncbi.nlm.nih.gov/gene/?term=822428
842374	NIK3	NSP-interacting kinase 3	842374	https://www.ncbi.nlm.nih.gov/gene/?term=842374
815934	AT2G14460	NA	815934	https://www.ncbi.nlm.nih.gov/gene/?term=815934
818710	CAM2	calmodulin 2	818710	https://www.ncbi.nlm.nih.gov/gene/?term=818710
835103	AT5G50360	NA	835103	https://www.ncbi.nlm.nih.gov/gene/?term=835103
842031	UKL3	uridine kinase-like 3	842031	https://www.ncbi.nlm.nih.gov/gene/?term=842031
842994	AT1G66760	NA	842994	https://www.ncbi.nlm.nih.gov/gene/?term=842994
832511	EMB2024	NA	832511	https://www.ncbi.nlm.nih.gov/gene/?term=832511
840476	ANNAT1	annexin 1	840476	https://www.ncbi.nlm.nih.gov/gene/?term=840476
831587	PSY	PHYTOENE SYNTHASE	831587	https://www.ncbi.nlm.nih.gov/gene/?term=831587
829551	CCoAOMT1	NA	829551	https://www.ncbi.nlm.nih.gov/gene/?term=829551
842281	NA	NA	842281	https://www.ncbi.nlm.nih.gov/gene/?term=842281
828424	EMB1290	cysteine-rich receptor-like protein kinase 17	828424	https://www.ncbi.nlm.nih.gov/gene/?term=828424
823901	LHCA4	light-harvesting chlorophyll-protein complex I subunit A4	823901	https://www.ncbi.nlm.nih.gov/gene/?term=823901
839473	AT1G03030	NA	839473	https://www.ncbi.nlm.nih.gov/gene/?term=839473
834390	ATAUX2-11	NA	834390	https://www.ncbi.nlm.nih.gov/gene/?term=834390
821826	AT3G22550	NAD(P)H-quinone oxidoreductase subunit, putative (DUF581)	821826	https://www.ncbi.nlm.nih.gov/gene/?term=821826
828862	AT4G27530	NA	828862	https://www.ncbi.nlm.nih.gov/gene/?term=828862
836640	SDH2-3	succinate dehydrogenase 2-3	836640	https://www.ncbi.nlm.nih.gov/gene/?term=836640
819287	GulLO5	NA	819287	https://www.ncbi.nlm.nih.gov/gene/?term=819287
2745762	AT1G24580	NA	2745762	https://www.ncbi.nlm.nih.gov/gene/?term=2745762
821198	AT3G02880	NA	821198	https://www.ncbi.nlm.nih.gov/gene/?term=821198
843408	GH9B1	glycosyl hydrolase 9B1	843408	https://www.ncbi.nlm.nih.gov/gene/?term=843408
818395	CAX1	cation exchanger 1	818395	https://www.ncbi.nlm.nih.gov/gene/?term=818395
841785	MUM4	NA	841785	https://www.ncbi.nlm.nih.gov/gene/?term=841785
3766694	AT1G10850	NA	3766694	https://www.ncbi.nlm.nih.gov/gene/?term=3766694
841964	AT1G55210	NA	841964	https://www.ncbi.nlm.nih.gov/gene/?term=841964
844094	LACS9	long chain acyl-CoA synthetase 9	844094	https://www.ncbi.nlm.nih.gov/gene/?term=844094
830589	AT5G06980	NA	830589	https://www.ncbi.nlm.nih.gov/gene/?term=830589
823557	NIT3	nitrilase 3	823557	https://www.ncbi.nlm.nih.gov/gene/?term=823557
829347	VAMP711	vesicle-associated membrane protein 711	829347	https://www.ncbi.nlm.nih.gov/gene/?term=829347
842527	WRKY6	NA	842527	https://www.ncbi.nlm.nih.gov/gene/?term=842527
832193	AT5G20700	NA	832193	https://www.ncbi.nlm.nih.gov/gene/?term=832193
817199	YAB5	plant-specific transcription factor YABBY family protein	817199	https://www.ncbi.nlm.nih.gov/gene/?term=817199
828183	PSAD-1	photosystem I subunit D-1	828183	https://www.ncbi.nlm.nih.gov/gene/?term=828183
832636	RD22	NA	832636	https://www.ncbi.nlm.nih.gov/gene/?term=832636
842198	HEMA1	NA	842198	https://www.ncbi.nlm.nih.gov/gene/?term=842198
821850	NET1A	NA	821850	https://www.ncbi.nlm.nih.gov/gene/?term=821850
830292	GLU1	glutamate synthase 1	830292	https://www.ncbi.nlm.nih.gov/gene/?term=830292
822281	NUDX13	nudix hydrolase homolog 13	822281	https://www.ncbi.nlm.nih.gov/gene/?term=822281
835283	AT5G52070	NA	835283	https://www.ncbi.nlm.nih.gov/gene/?term=835283
824621	HTA11	histone H2A 11	824621	https://www.ncbi.nlm.nih.gov/gene/?term=824621
826672	OPT7	oligopeptide transporter 7	826672	https://www.ncbi.nlm.nih.gov/gene/?term=826672
819235	GBF3	G-box binding factor 3	819235	https://www.ncbi.nlm.nih.gov/gene/?term=819235
829559	UGT73B3	UDP-glucosyl transferase 73B3	829559	https://www.ncbi.nlm.nih.gov/gene/?term=829559
832703	MSS1	NA	832703	https://www.ncbi.nlm.nih.gov/gene/?term=832703
819376	AT2G47630	NA	819376	https://www.ncbi.nlm.nih.gov/gene/?term=819376
830022	AT4G38660	NA	830022	https://www.ncbi.nlm.nih.gov/gene/?term=830022
841658	RABG3d	RAB GTPase homolog G3D	841658	https://www.ncbi.nlm.nih.gov/gene/?term=841658
820291	AT3G11210	NA	820291	https://www.ncbi.nlm.nih.gov/gene/?term=820291
820342	FLA18	FASCICLIN-like arabinogalactan protein 18 precursor	820342	https://www.ncbi.nlm.nih.gov/gene/?term=820342
842375	ACLA-2	ATP-citrate lyase A-2	842375	https://www.ncbi.nlm.nih.gov/gene/?term=842375
835410	CRF3	cytokinin response factor 3	835410	https://www.ncbi.nlm.nih.gov/gene/?term=835410
838866	AT1G22600	NA	838866	https://www.ncbi.nlm.nih.gov/gene/?term=838866
831124	NF-YA1	nuclear factor Y, subunit A1	831124	https://www.ncbi.nlm.nih.gov/gene/?term=831124
835721	AT5G56220	NA	835721	https://www.ncbi.nlm.nih.gov/gene/?term=835721
831734	ATCSLA09	NA	831734	https://www.ncbi.nlm.nih.gov/gene/?term=831734
824646	BME3	Plant-specific GATA-type zinc finger transcription factor family protein	824646	https://www.ncbi.nlm.nih.gov/gene/?term=824646
816781	PFK5	phosphofructokinase 5	816781	https://www.ncbi.nlm.nih.gov/gene/?term=816781
818858	TTL3	tetratricopetide-repeat thioredoxin-like 3	818858	https://www.ncbi.nlm.nih.gov/gene/?term=818858
5008305	AT5G52882	NA	5008305	https://www.ncbi.nlm.nih.gov/gene/?term=5008305
821406	WNK6	with no lysine (K) kinase 6	821406	https://www.ncbi.nlm.nih.gov/gene/?term=821406
836538	AT5G64170	NA	836538	https://www.ncbi.nlm.nih.gov/gene/?term=836538
818252	DOGT1	don-glucosyltransferase 1	818252	https://www.ncbi.nlm.nih.gov/gene/?term=818252
837953	AT1G13930	oleosin-B3-like protein	837953	https://www.ncbi.nlm.nih.gov/gene/?term=837953
830105	CYP96A12	cytochrome P450, family 96, subfamily A, polypeptide 12	830105	https://www.ncbi.nlm.nih.gov/gene/?term=830105
843077	LOX6	NA	843077	https://www.ncbi.nlm.nih.gov/gene/?term=843077
842842	CYP96A3	cytochrome P450, family 96, subfamily A, polypeptide 3	842842	https://www.ncbi.nlm.nih.gov/gene/?term=842842
817487	HAI3	highly ABA-induced PP2C protein 3	817487	https://www.ncbi.nlm.nih.gov/gene/?term=817487
829184	BRS1	NA	829184	https://www.ncbi.nlm.nih.gov/gene/?term=829184
841645	ATHB-15	NA	841645	https://www.ncbi.nlm.nih.gov/gene/?term=841645
828019	CYP86A2	cytochrome P450, family 86, subfamily A, polypeptide 2	828019	https://www.ncbi.nlm.nih.gov/gene/?term=828019
843771	HSP101	heat shock protein 101	843771	https://www.ncbi.nlm.nih.gov/gene/?term=843771
832116	AT5G19940	NA	832116	https://www.ncbi.nlm.nih.gov/gene/?term=832116
831984	PCB2	NA	831984	https://www.ncbi.nlm.nih.gov/gene/?term=831984
840098	PRK	phosphoribulokinase	840098	https://www.ncbi.nlm.nih.gov/gene/?term=840098
843696	AT1G73620	NA	843696	https://www.ncbi.nlm.nih.gov/gene/?term=843696
825216	AT3G60450	NA	825216	https://www.ncbi.nlm.nih.gov/gene/?term=825216
830279	AT5G04000	NA	830279	https://www.ncbi.nlm.nih.gov/gene/?term=830279
832032	AT5G19120	NA	832032	https://www.ncbi.nlm.nih.gov/gene/?term=832032
828553	CER2	NA	828553	https://www.ncbi.nlm.nih.gov/gene/?term=828553
843810	EDS16	NA	843810	https://www.ncbi.nlm.nih.gov/gene/?term=843810
838470	CDPK1	calcium-dependent protein kinase 1	838470	https://www.ncbi.nlm.nih.gov/gene/?term=838470
843761	GDPD5	NA	843761	https://www.ncbi.nlm.nih.gov/gene/?term=843761
832275	AT5G22140	NA	832275	https://www.ncbi.nlm.nih.gov/gene/?term=832275
839196	BGLU40	beta glucosidase 40	839196	https://www.ncbi.nlm.nih.gov/gene/?term=839196
843950	ERD14	NA	843950	https://www.ncbi.nlm.nih.gov/gene/?term=843950
837848	GAPA-2	glyceraldehyde 3-phosphate dehydrogenase A subunit 2	837848	https://www.ncbi.nlm.nih.gov/gene/?term=837848
841396	AT1G49730	NA	841396	https://www.ncbi.nlm.nih.gov/gene/?term=841396
824521	NAKR3	NA	824521	https://www.ncbi.nlm.nih.gov/gene/?term=824521
827255	MO1	monooxygenase 1	827255	https://www.ncbi.nlm.nih.gov/gene/?term=827255
836533	AT5G64120	NA	836533	https://www.ncbi.nlm.nih.gov/gene/?term=836533
834464	AT5G44380	NA	834464	https://www.ncbi.nlm.nih.gov/gene/?term=834464
821032	YSL5	YELLOW STRIPE like 5	821032	https://www.ncbi.nlm.nih.gov/gene/?term=821032
835974	PMR5	Pmr5/Cas1p GDSL/SGNH-like acyl-esterase family protein (DUF828)	835974	https://www.ncbi.nlm.nih.gov/gene/?term=835974
829151	XTH18	xyloglucan endotransglucosylase/hydrolase 18	829151	https://www.ncbi.nlm.nih.gov/gene/?term=829151
843593	NA	germin-like protein 1	843593	https://www.ncbi.nlm.nih.gov/gene/?term=843593
829790	ROT3	NA	829790	https://www.ncbi.nlm.nih.gov/gene/?term=829790
829282	WRKY11	WRKY DNA-binding protein 11	829282	https://www.ncbi.nlm.nih.gov/gene/?term=829282
829730	NA	NA	829730	https://www.ncbi.nlm.nih.gov/gene/?term=829730
817803	AT2G32415	NA	817803	https://www.ncbi.nlm.nih.gov/gene/?term=817803
834449	AT5G44260	NA	834449	https://www.ncbi.nlm.nih.gov/gene/?term=834449
835640	NHX3	Na+/H+ (sodium hydrogen) exchanger 3	835640	https://www.ncbi.nlm.nih.gov/gene/?term=835640
830694	E13L3	glucan endo-1,3-beta-glucosidase-like protein 3	830694	https://www.ncbi.nlm.nih.gov/gene/?term=830694
843855	AT1G75180	NA	843855	https://www.ncbi.nlm.nih.gov/gene/?term=843855
838096	ETC1	NA	838096	https://www.ncbi.nlm.nih.gov/gene/?term=838096
827834	AT4G20860	NA	827834	https://www.ncbi.nlm.nih.gov/gene/?term=827834
827663	CYP707A1	cytochrome P450, family 707, subfamily A, polypeptide 1	827663	https://www.ncbi.nlm.nih.gov/gene/?term=827663
831457	NIK1	NSP-interacting kinase 1	831457	https://www.ncbi.nlm.nih.gov/gene/?term=831457
820855	RABG3c	RAB GTPase homolog G3C	820855	https://www.ncbi.nlm.nih.gov/gene/?term=820855
831913	AT5G02540	NA	831913	https://www.ncbi.nlm.nih.gov/gene/?term=831913
832554	CRY3	cryptochrome 3	832554	https://www.ncbi.nlm.nih.gov/gene/?term=832554
831156	SAG29	senescence-associated gene 29	831156	https://www.ncbi.nlm.nih.gov/gene/?term=831156
842627	AT1G63220	NA	842627	https://www.ncbi.nlm.nih.gov/gene/?term=842627
834434	ABCI21	NA	834434	https://www.ncbi.nlm.nih.gov/gene/?term=834434
830032	PRP4	proline-rich protein 4	830032	https://www.ncbi.nlm.nih.gov/gene/?term=830032
844002	OPR2	12-oxophytodienoate reductase 2	844002	https://www.ncbi.nlm.nih.gov/gene/?term=844002
829023	AT4G29020	NA	829023	https://www.ncbi.nlm.nih.gov/gene/?term=829023
834714	AT5G46710	NA	834714	https://www.ncbi.nlm.nih.gov/gene/?term=834714
823541	AT3G44190	NA	823541	https://www.ncbi.nlm.nih.gov/gene/?term=823541
814903	SOT12	sulfotransferase 12	814903	https://www.ncbi.nlm.nih.gov/gene/?term=814903
836500	MUM2	NA	836500	https://www.ncbi.nlm.nih.gov/gene/?term=836500
824981	BZIP61	NA	824981	https://www.ncbi.nlm.nih.gov/gene/?term=824981
824129	NA	NA	824129	https://www.ncbi.nlm.nih.gov/gene/?term=824129
841269	RKL1	receptor-like kinase 1	841269	https://www.ncbi.nlm.nih.gov/gene/?term=841269
824740	PROT2	proline transporter 2	824740	https://www.ncbi.nlm.nih.gov/gene/?term=824740
827119	ELIP2	NA	827119	https://www.ncbi.nlm.nih.gov/gene/?term=827119
842779	AT1G64710	NA	842779	https://www.ncbi.nlm.nih.gov/gene/?term=842779
839197	UGD1	UDP-glucose dehydrogenase 1	839197	https://www.ncbi.nlm.nih.gov/gene/?term=839197
819057	AT2G44500	NA	819057	https://www.ncbi.nlm.nih.gov/gene/?term=819057
834317	AT5G43020	NA	834317	https://www.ncbi.nlm.nih.gov/gene/?term=834317
821893	AT3G23170	NA	821893	https://www.ncbi.nlm.nih.gov/gene/?term=821893
823617	AT3G44830	Lecithin:cholesterol acyltransferase family protein	823617	https://www.ncbi.nlm.nih.gov/gene/?term=823617
837704	CYP77B1	cytochrome P450, family 77, subfamily B, polypeptide 1	837704	https://www.ncbi.nlm.nih.gov/gene/?term=837704
816333	AT2G18193	NA	816333	https://www.ncbi.nlm.nih.gov/gene/?term=816333
815101	GRP-3	glycine-rich protein 3	815101	https://www.ncbi.nlm.nih.gov/gene/?term=815101
818833	AT2G42320	nucleolar protein gar2-like protein	818833	https://www.ncbi.nlm.nih.gov/gene/?term=818833
818577	WLIM2a	NA	818577	https://www.ncbi.nlm.nih.gov/gene/?term=818577
818914	AT2G43120	NA	818914	https://www.ncbi.nlm.nih.gov/gene/?term=818914
839353	ABCB11	P-glycoprotein 11	839353	https://www.ncbi.nlm.nih.gov/gene/?term=839353
837698	XTH8	xyloglucan endotransglucosylase/hydrolase 8	837698	https://www.ncbi.nlm.nih.gov/gene/?term=837698
832073	ACL5	NA	832073	https://www.ncbi.nlm.nih.gov/gene/?term=832073
817488	SMO2-2	sterol 4-alpha-methyl-oxidase 2-2	817488	https://www.ncbi.nlm.nih.gov/gene/?term=817488
830158	AT4G39970	NA	830158	https://www.ncbi.nlm.nih.gov/gene/?term=830158
817498	GSTU1	glutathione S-transferase TAU 1	817498	https://www.ncbi.nlm.nih.gov/gene/?term=817498
824542	ACT3	actin 3	824542	https://www.ncbi.nlm.nih.gov/gene/?term=824542
834090	CLC-A	chloride channel A	834090	https://www.ncbi.nlm.nih.gov/gene/?term=834090
821860	DMC1	NA	821860	https://www.ncbi.nlm.nih.gov/gene/?term=821860
830803	NA	EXORDIUM like 4	830803	https://www.ncbi.nlm.nih.gov/gene/?term=830803
841171	CYP96A8	cytochrome P450, family 96, subfamily A, polypeptide 8	841171	https://www.ncbi.nlm.nih.gov/gene/?term=841171
816092	COR413-PM1	cold regulated 413 plasma membrane 1	816092	https://www.ncbi.nlm.nih.gov/gene/?term=816092
826435	SAH7	NA	826435	https://www.ncbi.nlm.nih.gov/gene/?term=826435
818935	AT2G43340	NA	818935	https://www.ncbi.nlm.nih.gov/gene/?term=818935
830693	TT7	NA	830693	https://www.ncbi.nlm.nih.gov/gene/?term=830693
814939	AT2G04050	NA	814939	https://www.ncbi.nlm.nih.gov/gene/?term=814939
819205	CYP86A8	cytochrome P450, family 86, subfamily A, polypeptide 8	819205	https://www.ncbi.nlm.nih.gov/gene/?term=819205
843903	LQY1	NA	843903	https://www.ncbi.nlm.nih.gov/gene/?term=843903
838574	AT1G19860	NA	838574	https://www.ncbi.nlm.nih.gov/gene/?term=838574
829900	AGP18	arabinogalactan protein 18	829900	https://www.ncbi.nlm.nih.gov/gene/?term=829900
839784	AT1G29090	NA	839784	https://www.ncbi.nlm.nih.gov/gene/?term=839784
823554	NAC060	NAC domain containing protein 60	823554	https://www.ncbi.nlm.nih.gov/gene/?term=823554
828480	3xHMG-box2	NA	828480	https://www.ncbi.nlm.nih.gov/gene/?term=828480
835174	AT5G51010	NA	835174	https://www.ncbi.nlm.nih.gov/gene/?term=835174
826798	AT4G11910	NA	826798	https://www.ncbi.nlm.nih.gov/gene/?term=826798
844169	GSTU22	glutathione S-transferase TAU 22	844169	https://www.ncbi.nlm.nih.gov/gene/?term=844169
818058	AT2G34930	disease resistance family protein / LRR family protein	818058	https://www.ncbi.nlm.nih.gov/gene/?term=818058
820784	AT3G15450	NA	820784	https://www.ncbi.nlm.nih.gov/gene/?term=820784
838591	FNR2	ferredoxin-NADP[+]-oxidoreductase 2	838591	https://www.ncbi.nlm.nih.gov/gene/?term=838591
835911	AT5G58000	NA	835911	https://www.ncbi.nlm.nih.gov/gene/?term=835911
828696	AT4G25900	NA	828696	https://www.ncbi.nlm.nih.gov/gene/?term=828696
818471	AT2G38870	NA	818471	https://www.ncbi.nlm.nih.gov/gene/?term=818471
818282	NF-YB8	nuclear factor Y, subunit B8	818282	https://www.ncbi.nlm.nih.gov/gene/?term=818282
829035	NA	NA	829035	https://www.ncbi.nlm.nih.gov/gene/?term=829035
819948	AT3G07570	NA	819948	https://www.ncbi.nlm.nih.gov/gene/?term=819948
825303	AT3G61310	NA	825303	https://www.ncbi.nlm.nih.gov/gene/?term=825303
820822	MBD11	methyl-CPG-binding domain 11	820822	https://www.ncbi.nlm.nih.gov/gene/?term=820822
843908	GASA1	GAST1 protein homolog 1	843908	https://www.ncbi.nlm.nih.gov/gene/?term=843908
835039	AT5G49760	NA	835039	https://www.ncbi.nlm.nih.gov/gene/?term=835039
830294	AT5G04160	NA	830294	https://www.ncbi.nlm.nih.gov/gene/?term=830294
831161	AT5G13210	NA	831161	https://www.ncbi.nlm.nih.gov/gene/?term=831161
834827	PGLP2	2-phosphoglycolate phosphatase 2	834827	https://www.ncbi.nlm.nih.gov/gene/?term=834827
816137	BLH7	BEL1-like homeodomain 7	816137	https://www.ncbi.nlm.nih.gov/gene/?term=816137
817780	AT2G32210	NA	817780	https://www.ncbi.nlm.nih.gov/gene/?term=817780
822047	HSFC1	heat shock transcription factor C1	822047	https://www.ncbi.nlm.nih.gov/gene/?term=822047
839395	KCS1	3-ketoacyl-CoA synthase 1	839395	https://www.ncbi.nlm.nih.gov/gene/?term=839395
842725	VHA-E3	NA	842725	https://www.ncbi.nlm.nih.gov/gene/?term=842725
831248	NAC084	NAC domain containing protein 84	831248	https://www.ncbi.nlm.nih.gov/gene/?term=831248
831798	GSTL3	NA	831798	https://www.ncbi.nlm.nih.gov/gene/?term=831798
818428	AT2G38465	NA	818428	https://www.ncbi.nlm.nih.gov/gene/?term=818428
832860	AT5G27930	NA	832860	https://www.ncbi.nlm.nih.gov/gene/?term=832860
836370	EB1B	end binding protein 1B	836370	https://www.ncbi.nlm.nih.gov/gene/?term=836370
837972	AT1G14130	NA	837972	https://www.ncbi.nlm.nih.gov/gene/?term=837972
829226	NKS1	NA	829226	https://www.ncbi.nlm.nih.gov/gene/?term=829226
819677	AT3G05150	NA	819677	https://www.ncbi.nlm.nih.gov/gene/?term=819677
835877	AT5G57700	BNR/Asp-box repeat family protein	835877	https://www.ncbi.nlm.nih.gov/gene/?term=835877
843289	AGL94	AGAMOUS-like 94	843289	https://www.ncbi.nlm.nih.gov/gene/?term=843289
820355	SYP121	syntaxin of plants 121	820355	https://www.ncbi.nlm.nih.gov/gene/?term=820355
834570	CYP707A3	cytochrome P450, family 707, subfamily A, polypeptide 3	834570	https://www.ncbi.nlm.nih.gov/gene/?term=834570
